id	V-score	VL-score	db	name
K13642	0.97	1.986771734	KEGG	CRP/FNR family transcriptional regulator, transcriptional activator FtrB
K10913	0.97	1.986771734	KEGG	TetR/AcrR family transcriptional regulator, hemagglutinin/protease regulatory protein
K23356	0.96	1.982271233	KEGG	HTH-type transcriptional regulator, sugar sensing transcriptional regulator
K25081	0.95	1.977723605	KEGG	RNA-binding protein 45
K21696	0.95	1.977723605	KEGG	LytTR family transcriptional regulator, CO-responsive transcriptional regulator RcoM
K06376	0.95	1.977723605	KEGG	stage 0 sporulation regulatory protein
K05519	0.95	1.977723605	KEGG	transcriptional activator of comK gene
K23253	0.95	1.977723605	KEGG	PucR family transcriptional regulator, proline-responsive transcriptional activator
K25095	0.94	1.973127854	KEGG	SRA stem-loop-interacting RNA-binding protein, mitochondrial
K07213	0.94	1.973127854	KEGG	copper chaperone
K15861	0.93	1.968482949	KEGG	CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein
K07723	0.92	1.963787827	KEGG	CopG family transcriptional regulator / antitoxin EndoAI
K05818	0.92	1.963787827	KEGG	IclR family transcriptional regulator, mhp operon transcriptional activator
K11253	0.9	1.954242509	KEGG	histone H3
K13591	0.9	1.954242509	KEGG	two-component system, cell cycle response regulator PopA
K06146	0.9	1.954242509	KEGG	LacI family transcriptional regulator, gluconate utilization system Gnt-II transcriptional activator
K01348	0.89	1.949390007	KEGG	urokinase plasminogen activator [EC:3.4.21.73]
K08218	0.89	1.949390007	KEGG	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG
K06369	0.88	1.944482672	KEGG	response regulator aspartate phosphatase K [EC:3.1.-.-]
K03485	0.88	1.944482672	KEGG	LacI family transcriptional regulator, trehalose operon repressor
K11685	0.87	1.939519253	KEGG	DNA-binding protein StpA
K20552	0.87	1.939519253	KEGG	transcriptional regulator of LEE operons
K22894	0.87	1.939519253	KEGG	SARP family transcriptional regulator, regulator of embCAB operon
K02825	0.87	1.939519253	KEGG	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase [EC:2.4.2.9]
K24650	0.87	1.939519253	KEGG	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1-related
K03407	0.86	1.934498451	KEGG	two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
K02562	0.86	1.934498451	KEGG	mannitol operon repressor
K11495	0.86	1.934498451	KEGG	histone H3-like centromeric protein A
K07674	0.85	1.929418926	KEGG	two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]
K14485	0.85	1.929418926	KEGG	transport inhibitor response 1
K19057	0.85	1.929418926	KEGG	MerR family transcriptional regulator, mercuric resistance operon regulatory protein
K11659	0.84	1.924279286	KEGG	histone-binding protein RBBP7
K06362	0.84	1.924279286	KEGG	response regulator aspartate phosphatase D [EC:3.1.-.-]
K09685	0.84	1.924279286	KEGG	HTH-type transcriptional regulator, purine operon repressor
K06775	0.83	1.919078092	KEGG	neuronal growth regulator 1
K07735	0.82	1.913813852	KEGG	putative transcriptional regulator
K22206	0.82	1.913813852	KEGG	XRE family transcriptional regulator, thiamine biosynthesis regulator
K22401	0.82	1.913813852	KEGG	transcription factor E4F1 / E3 ubiquitin-protein ligase [EC:2.3.2.27]
K19640	0.8	1.903089987	KEGG	putative two-component system protein, hydrogenase maturation factor HypX/HoxX
K25495	0.8	1.903089987	KEGG	AraC family transcriptional regulator, regulator of nimT
K06378	0.79	1.897627091	KEGG	stage II sporulation protein AA (anti-sigma F factor antagonist)
K25079	0.78	1.892094603	KEGG	RNA-binding protein 42
K07682	0.78	1.892094603	KEGG	two-component system, NarL family, sensor histidine kinase DevS [EC:2.7.13.3]
K03481	0.78	1.892094603	KEGG	RpiR family transcriptional regulator, glv operon transcriptional regulator
K11360	0.78	1.892094603	KEGG	transcriptional activator SPT8
K03624	0.78	1.892094603	KEGG	transcription elongation factor GreA
K14500	0.78	1.892094603	KEGG	BR-signaling kinase [EC:2.7.11.1]
K23774	0.78	1.892094603	KEGG	DeoR family transcriptional regulator, catabolite repression regulator
K04749	0.77	1.886490725	KEGG	anti-sigma B factor antagonist
K19411	0.76	1.880813592	KEGG	protein arginine kinase activator
K12616	0.76	1.880813592	KEGG	enhancer of mRNA-decapping protein 4
K24450	0.74	1.86923172	KEGG	DNA-binding protein
K10921	0.74	1.86923172	KEGG	cholera toxin transcriptional activator
K01343	0.73	1.86332286	KEGG	tissue plasminogen activator [EC:3.4.21.68]
K14651	0.73	1.86332286	KEGG	transcription initiation factor TFIID subunit 15
K07744	0.73	1.86332286	KEGG	transcriptional regulator
K03718	0.72	1.857332496	KEGG	Lrp/AsnC family transcriptional regulator, regulator for asnA, asnC and gidA
K18939	0.72	1.857332496	KEGG	TetR/AcrR family transcriptional regulator, lmrAB and yxaGH operons repressor
K24527	0.71	1.851258349	KEGG	RNA-binding protein 18
K04532	0.71	1.851258349	KEGG	NEDD8-activating enzyme E1 regulatory subunit
K20539	0.7	1.84509804	KEGG	IclR family transcriptional regulator, blcABC operon repressor
K12782	0.7	1.84509804	KEGG	meiosis-specific APC/C activator protein AMA1
K24084	0.7	1.84509804	KEGG	quorum-quenching protein AidA
K22937	0.7	1.84509804	KEGG	lysosomal-trafficking regulator
K17509	0.69	1.838849091	KEGG	pyruvate dehydrogenase phosphatase regulatory subunit
K17567	0.69	1.838849091	KEGG	protein phosphatase 1 regulatory subunit 28
K11251	0.69	1.838849091	KEGG	histone H2A
K13098	0.69	1.838849091	KEGG	RNA-binding protein FUS
K15368	0.69	1.838849091	KEGG	secretion system chaperone SscA
K18476	0.69	1.838849091	KEGG	TetR/AcrR family transcriptional regulator, tetracycline repressor protein
K21602	0.69	1.838849091	KEGG	IclR family transcriptional regulator, carbohydrate utilization repressor
K18137	0.67	1.826074803	KEGG	TetR/AcrR family transcriptional regulator, repressor of the adeIJK operon
K16509	0.67	1.826074803	KEGG	regulatory protein spx
K21827	0.67	1.826074803	KEGG	IclR family transcriptional regulator, arginine deiminase pathway regulator
K09631	0.67	1.826074803	KEGG	hepatocyte growth factor activator [EC:3.4.21.-]
K14988	0.67	1.826074803	KEGG	two-component system, NarL family, secretion system sensor histidine kinase SalK
K22449	0.67	1.826074803	KEGG	tubulin-specific chaperone cofactor E-like protein
K12876	0.66	1.819543936	KEGG	RNA-binding protein 8A
K02444	0.65	1.812913357	KEGG	DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor
K04760	0.65	1.812913357	KEGG	transcription elongation factor GreB
K25083	0.64	1.806179974	KEGG	RNA-binding protein 47
K06314	0.64	1.806179974	KEGG	prespore-specific regulator
K11623	0.64	1.806179974	KEGG	two-component system, NarL family, sensor histidine kinase YdfH [EC:2.7.13.3]
K13107	0.64	1.806179974	KEGG	RNA-binding motif protein, X-linked 2
K02546	0.64	1.806179974	KEGG	BlaI family transcriptional regulator, methicillin resistance regulatory protein
K20330	0.63	1.799340549	KEGG	LuxR family transcriptional regulator, activator of tox operons
K03436	0.63	1.799340549	KEGG	DeoR family transcriptional regulator, fructose operon transcriptional repressor
K09714	0.63	1.799340549	KEGG	HTH-type transcriptional regulator, fmd operon transcriptional regulator
K07781	0.62	1.792391689	KEGG	LuxR family transcriptional regulator, capsular biosynthesis positive transcription factor
K15837	0.62	1.792391689	KEGG	G-protein signaling modulator 2
K07681	0.61	1.785329835	KEGG	two-component system, NarL family, vancomycin resistance sensor histidine kinase VraS [EC:2.7.13.3]
K24990	0.61	1.785329835	KEGG	RNA-binding motif, single-stranded-interacting protein
K18938	0.61	1.785329835	KEGG	TetR/AcrR family transcriptional regulator, repressor for qacA
K18131	0.6	1.77815125	KEGG	MarR family transcriptional regulator, repressor of the mexAB-oprM multidrug resistance operon
K07346	0.6	1.77815125	KEGG	fimbrial chaperone protein
K25093	0.59	1.770852012	KEGG	SAFB-like transcription modulator
K23371	0.58	1.763427994	KEGG	L-serine kinase (ATP) / ParB family transcriptional regulator, heme-responsive regulator [EC:2.7.1.225]
K02081	0.58	1.763427994	KEGG	DeoR family transcriptional regulator, aga operon transcriptional repressor
K25882	0.58	1.763427994	KEGG	LysR family transcriptional regulator, transcriptional activator of nodD3 and syrA
K05501	0.57	1.755874856	KEGG	TetR/AcrR family transcriptional regulator
K21555	0.57	1.755874856	KEGG	CRP/FNR family transcriptional regulator, carbon monoxide oxidation system transcription regulator
K03687	0.57	1.755874856	KEGG	molecular chaperone GrpE
K13209	0.57	1.755874856	KEGG	RNA-binding protein EWS
K07780	0.56	1.748188027	KEGG	AraC family transcriptional regulator, transcriptional regulator required for anaerobic and stationary phase induction of genes
K14946	0.55	1.740362689	KEGG	RNA binding protein fox-1
K19587	0.55	1.740362689	KEGG	Rrf2 family transcriptional regulator, repressor of oqxAB
K21828	0.54	1.73239376	KEGG	CRP/FNR family transcriptional regulator, arginine deiminase pathway regulator
K15540	0.52	1.716003344	KEGG	chaperone protein EcpD
K22105	0.52	1.716003344	KEGG	TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator
K20047	0.52	1.716003344	KEGG	actin cytoskeleton-regulatory complex protein PAN1
K07721	0.52	1.716003344	KEGG	ArsR family transcriptional regulator
K07778	0.52	1.716003344	KEGG	two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]
K03120	0.51	1.707570176	KEGG	transcription initiation factor TFIID TATA-box-binding protein
K05028	0.5	1.698970004	KEGG	calcium-activated chloride channel regulator 2
K07353	0.5	1.698970004	KEGG	fimbrial chaperone protein
K26742	0.5	1.698970004	KEGG	PadR family transcriptional regulator, multidrug transcriptional repressor LmrR
K12519	0.5	1.698970004	KEGG	chaperone protein PapD
K20978	0.5	1.698970004	KEGG	HptB-dependent secretion and biofilm anti anti-sigma factor
K18294	0.5	1.698970004	KEGG	TetR/AcrR family transcriptional regulator, mexCD-oprJ operon repressor
K02624	0.49	1.69019608	KEGG	IclR family transcriptional regulator, pca regulon regulatory protein
K04739	0.48	1.681241237	KEGG	cAMP-dependent protein kinase regulator
K11252	0.48	1.681241237	KEGG	histone H2B
K03711	0.47	1.672097858	KEGG	Fur family transcriptional regulator, ferric uptake regulator
K13651	0.47	1.672097858	KEGG	motility quorum-sensing regulator / GCU-specific mRNA interferase toxin
K05373	0.47	1.672097858	KEGG	MFS transporter, putative signal transducer
K03719	0.46	1.662757832	KEGG	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
K07722	0.46	1.662757832	KEGG	CopG family transcriptional regulator, nickel-responsive regulator
K22767	0.46	1.662757832	KEGG	histone acetyltransferase MCC1 [EC:2.3.1.48]
K06140	0.45	1.653212514	KEGG	regulator of nucleoside diphosphate kinase
K02172	0.44	1.643452676	KEGG	bla regulator protein blaR1
K19335	0.44	1.643452676	KEGG	TetR/AcrR family transcriptional regulator, repressor for divergent bdcA
K26741	0.43	1.633468456	KEGG	PadR family transcriptional regulator, multidrug transcriptional repressor LadR
K14650	0.43	1.633468456	KEGG	transcription initiation factor TFIID subunit 3
K11216	0.43	1.633468456	KEGG	autoinducer-2 kinase [EC:2.7.1.189]
K05800	0.43	1.633468456	KEGG	Lrp/AsnC family transcriptional regulator, cysteine-sensing transcriptional activator
K25212	0.42	1.62324929	KEGG	two-component system, sensor histidine kinase HptS [EC:2.7.13.3]
K11254	0.42	1.62324929	KEGG	histone H4
K12148	0.41	1.612783857	KEGG	biofilm regulator BssS
K06066	0.41	1.612783857	KEGG	CBF1 interacting corepressor
K24470	0.41	1.612783857	KEGG	insulin-responsive sequence DNA-binding protein 1
K26739	0.41	1.612783857	KEGG	PadR family transcriptional regulator, phenolic acid-responsive transcriptional regulator
K15166	0.41	1.612783857	KEGG	mediator of RNA polymerase II transcription subunit 23
K11484	0.41	1.612783857	KEGG	histone deacetylase HOS3 [EC:3.5.1.98]
K12131	0.4	1.602059991	KEGG	pseudo-response regulator 3
K26561	0.4	1.602059991	KEGG	single-stranded DNA-binding protein WHY2
K09825	0.4	1.602059991	KEGG	Fur family transcriptional regulator, peroxide stress response regulator
K26601	0.4	1.602059991	KEGG	Lrp/AsnC family transcriptional regulator, repressor for azl operon
K13094	0.4	1.602059991	KEGG	RNA-binding protein 5/10
K11925	0.4	1.602059991	KEGG	SgrR family transcriptional regulator
K03491	0.39	1.591064607	KEGG	probable licABCH operon transcriptional regulator
K15782	0.38	1.579783597	KEGG	Lrp/AsnC family transcriptional regulator, regulator of ectoine-degradation genes
K13188	0.38	1.579783597	KEGG	RNA-binding protein 7
K25815	0.38	1.579783597	KEGG	activated RNA polymerase II transcriptional coactivator p15
K21631	0.37	1.568201724	KEGG	Gti1/Pac2 family transcription factor
K24780	0.37	1.568201724	KEGG	lateral signaling target protein 2
K27107	0.37	1.568201724	KEGG	TetR/AcrR family transcriptional regulator, mce3 operon repressor
K03709	0.36	1.556302501	KEGG	DtxR family transcriptional regulator, Mn-dependent transcriptional regulator
K17568	0.36	1.556302501	KEGG	protein phosphatase 1 regulatory subunit 29
K16449	0.36	1.556302501	KEGG	regulator of G-protein signaling
K03565	0.36	1.556302501	KEGG	regulatory protein
K02468	0.35	1.544068044	KEGG	DeoR family transcriptional regulator, glucitol operon repressor
K22103	0.35	1.544068044	KEGG	DeoR family transcriptional regulator, carbon catabolite repression regulator
K17558	0.35	1.544068044	KEGG	protein phosphatase 1 regulatory subunit 15B
K11292	0.35	1.544068044	KEGG	transcription elongation factor SPT6
K10917	0.35	1.544068044	KEGG	PadR family transcriptional regulator, regulatory protein AphA
K19780	0.35	1.544068044	KEGG	antisense regulator of RalR protein
K03706	0.34	1.531478917	KEGG	transcriptional pleiotropic repressor
K20329	0.34	1.531478917	KEGG	IclR family transcriptional regulator, positive regulator for flagellar biogenesis
K13165	0.34	1.531478917	KEGG	splicing regulatory glutamine/lysine-rich protein 1
K07165	0.33	1.51851394	KEGG	transmembrane sensor
K03622	0.33	1.51851394	KEGG	archaea-specific DNA-binding protein
K15172	0.33	1.51851394	KEGG	transcription elongation factor SPT5
K21644	0.32	1.505149978	KEGG	HMG box transcription factor 1
K02430	0.32	1.505149978	KEGG	DeoR family transcriptional regulator, L-fucose operon activator
K26740	0.32	1.505149978	KEGG	PadR family transcriptional regulator, regulator of vanillate utilization
K02076	0.32	1.505149978	KEGG	Fur family transcriptional regulator, zinc uptake regulator
K12236	0.32	1.505149978	KEGG	transcriptional repressor NF-X1
K05346	0.32	1.505149978	KEGG	deoxyribonucleoside regulator
K26559	0.31	1.491361694	KEGG	single-stranded DNA-binding protein WHY1
K06286	0.31	1.491361694	KEGG	septation ring formation regulator
K11205	0.31	1.491361694	KEGG	glutamate--cysteine ligase regulatory subunit
K07200	0.3	1.477121255	KEGG	5'-AMP-activated protein kinase, regulatory gamma subunit
K02530	0.3	1.477121255	KEGG	DeoR family transcriptional regulator, lactose phosphotransferase system repressor
K21963	0.3	1.477121255	KEGG	LuxR family transcriptional regulator, Mat/Ecp fimbriae transcriptional regulator
K17658	0.29	1.462397998	KEGG	transcription elongation factor, mitochondrial
K02436	0.29	1.462397998	KEGG	DeoR family transcriptional regulator, galactitol utilization operon repressor
K02600	0.29	1.462397998	KEGG	transcription termination/antitermination protein NusA
K09684	0.29	1.462397998	KEGG	PucR family transcriptional regulator, purine catabolism regulatory protein
K12822	0.29	1.462397998	KEGG	RNA-binding protein 25
K11244	0.29	1.462397998	KEGG	cell wall integrity and stress response component
K15686	0.29	1.462397998	KEGG	RNA-binding protein MEX3 [EC:2.3.2.27]
K14019	0.29	1.462397998	KEGG	protein phosphatase 1 regulatory subunit 15A
K21600	0.29	1.462397998	KEGG	CsoR family transcriptional regulator, copper-sensing transcriptional repressor
K06379	0.28	1.447158031	KEGG	stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]
K15200	0.28	1.447158031	KEGG	general transcription factor 3C polypeptide 2
K03483	0.28	1.447158031	KEGG	mannitol operon transcriptional activator
